año,estado
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
2024.0,1.0
